0	60
1	59.100201
2	56.496169
3	52.80394
4	50.240205
5	47.110224
6	44.683334
7	42.524874
8	40.649208
9	38.324887
10	36.657552
11	34.941944
12	33.342002
13	31.642704
14	30.450181
15	29.227949
16	27.980076
17	26.70077
18	25.655503
19	24.720034
20	23.744767
21	22.711591
22	21.959047
23	21.193676
24	20.21316
25	19.549884
26	18.87424
27	18.064931
28	17.486511
29	16.789639
30	16.141763
31	15.533843
32	15.015784
33	14.567054
34	13.917414
35	13.368541
36	12.850109
37	12.362608
38	11.36640184
39	10.30360844
40	9.196407272
41	8.095347119
42	7.055934082
43	6.137728385
44	5.346093029
45	4.618515682
46	3.911956094
47	3.224158016
48	2.557895454
49	1.90954486
50	1.271204336
51	0.635598213
52	0
